"permissionId", "declaringType","returnType","name","argTypes"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioService;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setBluetoothScoOn","Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setMicrophoneMute","Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/server/devicepolicy/DevicePolicyManagerService;","V","setUserRestriction","Landroid/content/ComponentName;Ljava/lang/String;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setMode","I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setSpeakerphoneOn","Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/IAudioService;","V","startBluetoothSco","Landroid/os/IBinder;I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/IAudioService;","V","startBluetoothScoVirtualCall","Landroid/os/IBinder;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","stopBluetoothSco",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/server/devicepolicy/DevicePolicyManagerService;","V","clearUserRestrictions","Landroid/os/UserHandle;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/app/admin/IDevicePolicyManager$Stub$Proxy;","V","setUserRestriction","Landroid/content/ComponentName;Ljava/lang/String;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/app/admin/IDevicePolicyManager$Stub;","V","setUserRestriction","Landroid/content/ComponentName;Ljava/lang/String;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/net/sip/SipAudioCall;","V","setSpeakerMode","Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","startBluetoothSco",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","startBluetoothScoVirtualCall",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/app/admin/IDevicePolicyManager$Stub;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/app/admin/IDevicePolicyManager;","V","setUserRestriction","Landroid/content/ComponentName;Ljava/lang/String;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/server/devicepolicy/DevicePolicyManagerService;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","Z","isBluetoothA2dpOn",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","V","sendAccessibilityEventForUnicodeCharacter","II"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","V","showPreview","I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","V","sendAccessibilityEventForUnicodeCharacter","II"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","onModifiedTouchEvent","Landroid/view/MotionEvent;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","openPopupIfRequired","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","V","setKeyboard","Landroid/inputmethodservice/Keyboard;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","V","showPreview","I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","onTouchEvent","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","onModifiedTouchEvent","Landroid/view/MotionEvent;Z"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","access$400","Landroid/inputmethodservice/KeyboardView;Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","openPopupIfRequired","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","onLongPress","Landroid/inputmethodservice/Keyboard$Key;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardHelper;","V","handleModeChange",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardHelper;","V","handleShift",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardHelper;","V","setKeyboardMode","I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","V","setKeyboard","Landroid/inputmethodservice/Keyboard;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/inputmethodservice/KeyboardView;","Z","onHoverEvent","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","onTouchEvent","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","access$400","Landroid/inputmethodservice/KeyboardView;Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","onLongPress","Landroid/inputmethodservice/Keyboard$Key;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardHelper;","V","onKey","I[I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Lcom/android/internal/widget/PasswordEntryKeyboardView;","Z","onHoverEvent","Landroid/view/MotionEvent;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","Z","isWiredHeadsetOn",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setParameter","Ljava/lang/String;Ljava/lang/String;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/media/AudioManager;","V","setParameters","Ljava/lang/String;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","Z","checkSinkSuspendState","I"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","V","handleSinkStateChange","Landroid/bluetooth/BluetoothDevice;II"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","V","onBluetoothEnable",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","V","onBluetoothDisable",""
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","Z","resumeSink","Landroid/bluetooth/BluetoothDevice;"
"android.permission.MODIFY_AUDIO_SETTINGS", "Landroid/server/BluetoothA2dpService;","Z","suspendSink","Landroid/bluetooth/BluetoothDevice;"
"android.permission.SET_WALLPAPER", "Lcom/android/server/wallpaper/WallpaperManagerService;","Landroid/os/ParcelFileDescriptor;","setWallpaper","Ljava/lang/String;"
"android.permission.SET_WALLPAPER", "Landroid/app/IWallpaperManager$Stub$Proxy;","Landroid/os/ParcelFileDescriptor;","setWallpaper","Ljava/lang/String;"
"android.permission.SET_WALLPAPER", "Landroid/app/IWallpaperManager$Stub;","Landroid/os/ParcelFileDescriptor;","setWallpaper","Ljava/lang/String;"
"android.permission.SET_WALLPAPER", "Landroid/app/IWallpaperManager;","Landroid/os/ParcelFileDescriptor;","setWallpaper","Ljava/lang/String;"
"android.permission.SET_WALLPAPER", "Landroid/app/IWallpaperManager$Stub;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.SET_WALLPAPER", "Landroid/app/WallpaperManager;","V","setBitmap","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/WallpaperManager;","V","setResource","I"
"android.permission.SET_WALLPAPER", "Landroid/app/WallpaperManager;","V","setStream","Ljava/io/InputStream;"
"android.permission.SET_WALLPAPER", "Lcom/android/server/wallpaper/WallpaperManagerService;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.SET_WALLPAPER", "Landroid/app/ContextImpl;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/ContextImpl;","V","setWallpaper","Ljava/io/InputStream;"
"android.permission.SET_WALLPAPER", "Landroid/app/WallpaperManager;","V","clear",""
"android.permission.SET_WALLPAPER", "Landroid/content/Context;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/content/Context;","V","setWallpaper","Ljava/io/InputStream;"
"android.permission.SET_WALLPAPER", "Landroid/app/ContextImpl;","V","clearWallpaper",""
"android.permission.SET_WALLPAPER", "Landroid/content/ContextWrapper;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/content/ContextWrapper;","V","setWallpaper","Ljava/io/InputStream;"
"android.permission.SET_WALLPAPER", "Landroid/content/Context;","V","clearWallpaper",""
"android.permission.SET_WALLPAPER", "Landroid/accessibilityservice/AccessibilityService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/AccountAuthenticatorActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/CantAddAccountActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/ChooseAccountActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/ChooseAccountTypeActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/ChooseTypeAndAccountActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/accounts/GrantCredentialsPermissionActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/ActivityGroup;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/Activity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/AliasActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/Application;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/backup/BackupAgentHelper;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/backup/BackupAgent;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/backup/FullBackupAgent;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/ExpandableListActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/IntentService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/job/JobService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/LauncherActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/ListActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/NativeActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/Presentation$1;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/ReceiverRestrictedContext;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/Service;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/app/TabActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/content/MutableContextWrapper;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/content/SyncActivityTooManyDeletes;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/hardware/location/GeofenceHardwareService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/inputmethodservice/AbstractInputMethodService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/inputmethodservice/InputMethodService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/location/SettingInjectorService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/media/tv/TvInputService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/nfc/cardemulation/HostApduService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/nfc/cardemulation/OffHostApduService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/preference/PreferenceActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/printservice/PrintService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/carrier/CarrierMessagingService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/dreams/DreamService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/media/MediaBrowserService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/notification/ConditionProviderService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/notification/NotificationListenerService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/textservice/SpellCheckerService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/trust/TrustAgentService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/voice/VoiceInteractionService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/voice/VoiceInteractionSessionService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/wallpaper/WallpaperService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/service/wallpaper/WallpaperSettingsActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/speech/RecognitionService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/speech/tts/TextToSpeechService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/telecom/ConnectionService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/telecom/InCallService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/test/ActivityUnitTestCase$MockParent;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/test/IsolatedContext;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/test/mock/MockApplication;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/test/RenamingDelegatingContext;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/view/ContextThemeWrapper;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/widget/RemoteViews$2;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Landroid/widget/RemoteViewsService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/AlertActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/ChooserActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/DisableCarModeActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/ExternalMediaFormatActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/HeavyWeightSwitcherActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/IntentForwarderActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/NetInitiatedActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/PlatLogoActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/ResolverActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/RestrictionsPinActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/app/ShutdownActivity;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/backup/LocalTransportService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/os/storage/ExternalStorageFormatter;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/internal/util/AsyncService;","V","setWallpaper","Landroid/graphics/Bitmap;"
"android.permission.SET_WALLPAPER", "Lcom/android/nfc/beam/BeamReceiveService;","V","setWallpaper","Landroid/graphics/Bitmap;"
